source_root_id,target_root_id,predicted_score,rank
720575940614731020,720575940623910157,0.94,2
720575940628599934,720575940624411283,0.94,1
720575940627586920,720575940643188365,0.94,3
720575940619457088,720575940616773426,0.94,4
720575940644085527,720575940611854712,0.94,2
720575940618019933,720575940631242799,0.94,7
720575940610611246,720575940639180963,0.94,8
720575940618503970,720575940605238048,0.94,1
720575940611909861,720575940620321728,0.94,2
720575940632379790,720575940606641696,0.94,4
720575940623136801,720575940622497476,0.94,3
720575940605540030,720575940633878995,0.94,2
720575940605540030,720575940629399802,0.94,1
720575940617510683,720575940645282158,0.94,1
720575940628025348,720575940610584184,0.94,1
720575940634823449,720575940624834352,0.94,8
720575940627076964,720575940619726000,0.94,10
720575940627076964,720575940607721602,0.94,9
720575940615511719,720575940628641244,0.94,1
720575940620117089,720575940626649832,0.94,3
720575940620298754,720575940628680297,0.94,2
720575940634361336,720575940621329328,0.94,2
720575940623380616,720575940646427171,0.94,2
720575940622057057,720575940620827595,0.94,4
720575940626532354,720575940619595467,0.94,1
720575940627176963,720575940627068772,0.94,1
720575940630616082,720575940644465568,0.94,1
720575940618019933,720575940631696353,0.94,9
720575940633583059,720575940624596006,0.94,4
720575940645020526,720575940619144071,0.94,3
720575940630169660,720575940644252951,0.94,6
720575940628104603,720575940621777390,0.94,1
720575940637761252,720575940618721949,0.94,3
720575940637761252,720575940613692950,0.94,2
720575940637761252,720575940626488914,0.94,1
720575940618503970,720575940652519926,0.94,2
720575940619042427,720575940614740374,0.94,4
720575940606550706,720575940628382282,0.94,3
720575940623166733,720575940629776502,0.94,8
720575940632809064,720575940607087049,0.94,2
720575940618019933,720575940608400323,0.94,8
720575940630672938,720575940607641010,0.94,7
720575940620045829,720575940631483695,0.94,3
720575940621689438,720575940615406590,0.94,2
720575940627849515,720575940619432261,0.94,7
720575940627849515,720575940628973817,0.94,6
720575940611944434,720575940628206346,0.94,2
720575940613144830,720575940616758322,0.94,9
720575940628711080,720575940639159797,0.94,1
720575940629950917,720575940625051319,0.94,3
720575940639070554,720575940642701256,0.94,4
720575940639070554,720575940636344431,0.94,3
720575940627373913,720575940618961857,0.94,10
720575940620036613,720575940628656231,0.94,2
720575940622057057,720575940615226086,0.94,5
720575940634373471,720575940637255287,0.94,10
720575940634373471,720575940610894450,0.94,9
720575940607353801,720575940634502812,0.94,1
720575940626276682,720575940645282158,0.94,2
720575940615763573,720575940616169117,0.94,1
720575940621595051,720575940631275050,0.94,1
720575940632972755,720575940611517560,0.94,3
720575940629332730,720575940625190588,0.94,6
720575940627643398,720575940624113993,0.94,1
720575940621591393,720575940635168410,0.94,3
720575940621591393,720575940628053009,0.94,2
720575940615625053,720575940627891081,0.94,2
720575940616822645,720575940632749772,0.94,3
720575940623404046,720575940629821740,0.94,2
720575940639112765,720575940623295783,0.94,6
720575940624290744,720575940655750305,0.94,4
720575940623706365,720575940618660765,0.94,2
720575940617407030,720575940611151406,0.94,1
720575940621705298,720575940624468518,0.94,1
720575940634947865,720575940632779112,0.94,4
720575940634947865,720575940616778070,0.94,3
720575940619254036,720575940624525043,0.94,1
720575940659709313,720575940629525047,0.94,4
720575940640648280,720575940620075284,0.94,1
720575940631082323,720575940630769399,0.94,2
720575940628387587,720575940613816626,0.94,9
720575940628387587,720575940617564246,0.94,8
720575940649865718,720575940629766266,0.94,2
720575940619571614,720575940637210334,0.94,3
720575940640543184,720575940621041232,0.94,1
720575940623889421,720575940612038350,0.94,7
720575940640944013,720575940615249730,0.94,1
720575940612360398,720575940624132605,0.94,1
720575940623889421,720575940627665545,0.94,6
720575940623889421,720575940621577174,0.94,5
720575940632344936,720575940640338485,0.94,2
720575940623727763,720575940617789369,0.94,3
720575940613002981,720575940637216624,0.94,5
720575940633614490,720575940627888144,0.94,5
720575940633614490,720575940628331592,0.94,4
720575940622785062,720575940613016805,0.94,2
720575940619536331,720575940621689727,0.94,8
720575940619536331,720575940615420347,0.94,7
720575940615358907,720575940619969462,0.94,4
720575940615358907,720575940612551594,0.94,3
720575940615625053,720575940624449318,0.94,1
720575940633601249,720575940616984588,0.94,2
720575940612120026,720575940629746176,0.94,2
720575940633394830,720575940629900443,0.94,1
720575940625992781,720575940643191575,0.94,8
720575940613629649,720575940607022025,0.94,6
720575940613629649,720575940620731631,0.94,5
720575940630885932,720575940628582888,0.94,1
720575940612195737,720575940656063649,0.94,4
720575940613524082,720575940615207180,0.94,1
720575940606796489,720575940636955199,0.94,1
720575940635348592,720575940613425570,0.94,2
720575940609765333,720575940622579967,0.94,8
720575940619466416,720575940613975455,0.94,1
720575940637458398,720575940630336300,0.94,2
720575940613698747,720575940623636701,0.94,1
720575940616195467,720575940641211520,0.94,1
720575940625800852,720575940613170498,0.94,2
720575940619337536,720575940627988474,0.94,2
720575940631423116,720575940626815120,0.94,6
720575940636938212,720575940630915791,0.94,1
720575940641406709,720575940635307639,0.94,1
720575940642368160,720575940631117635,0.94,1
720575940619688256,720575940624358792,0.94,6
720575940621467227,720575940629378883,0.94,1
720575940609721464,720575940639135933,0.94,3
720575940607949781,720575940634915576,0.94,6
720575940617720577,720575940622942196,0.94,3
720575940608327298,720575940632171535,0.94,3
720575940643767662,720575940644900643,0.94,4
720575940643767662,720575940621836246,0.94,3
720575940627756937,720575940622161366,0.94,4
720575940627756937,720575940618363515,0.94,3
720575940634024877,720575940621611800,0.94,4
720575940613934563,720575940629355520,0.94,4
720575940613847719,720575940613869777,0.94,2
720575940641151284,720575940634790648,0.94,2
720575940632847661,720575940624033516,0.94,6
720575940636381673,720575940629532777,0.94,2
720575940645548852,720575940613634257,0.94,1
720575940641701584,720575940624331144,0.94,6
720575940641701584,720575940619675472,0.94,5
720575940628951119,720575940629701737,0.94,2
720575940627409180,720575940656139425,0.94,3
720575940627409180,720575940607010946,0.94,2
720575940626000016,720575940630808591,0.94,2
720575940634140627,720575940644633123,0.94,6
720575940637554318,720575940630579500,0.94,1
720575940613729022,720575940634903403,0.94,5
720575940607213769,720575940624392596,0.94,1
720575940630876631,720575940622101942,0.94,1
720575940627874807,720575940623619805,0.94,1
720575940614926888,720575940622694476,0.94,1
720575940630135084,720575940613787303,0.94,4
720575940612469782,720575940626557186,0.94,1
720575940618926319,720575940630726085,0.94,1
720575940616202838,720575940624342309,0.94,4
720575940631261714,720575940619662539,0.94,1
720575940614004019,720575940635034360,0.94,1
720575940635207092,720575940638785599,0.94,1
720575940608227118,720575940622241160,0.94,7
720575940629329212,720575940629777018,0.94,2
720575940625992781,720575940609977539,0.94,7
720575940607949781,720575940622195583,0.94,5
720575940607949781,720575940613609484,0.94,4
720575940612195737,720575940618277952,0.94,3
720575940622666504,720575940612149657,0.94,1
720575940616580255,720575940606461216,0.94,1
720575940627153694,720575940639174628,0.94,1
720575940639843035,720575940619078091,0.94,1
720575940608227118,720575940631179831,0.94,6
720575940608227118,720575940626977167,0.94,5
720575940633304601,720575940620553094,0.94,2
720575940643781024,720575940620346417,0.94,1
720575940633416604,720575940644473760,0.94,1
720575940621691745,720575940610617668,0.94,1
720575940640344629,720575940622728157,0.94,1
720575940628107267,720575940637218672,0.94,1
720575940613394073,720575940613892094,0.94,1
720575940630644727,720575940616891958,0.94,10
720575940628194577,720575940614760367,0.94,1
720575940625574844,720575940630257464,0.94,3
720575940635545310,720575940620819659,0.94,2
720575940629047340,720575940642894628,0.94,2
720575940647671940,720575940621085678,0.94,1
720575940622186305,720575940632720279,0.94,9
720575940635087246,720575940628262249,0.94,3
720575940633770067,720575940623798316,0.94,4
720575940633770067,720575940615903455,0.94,3
720575940633770067,720575940628679887,0.94,2
720575940613733794,720575940639866685,0.94,1
720575940626411152,720575940612374707,0.94,2
720575940629928058,720575940625847498,0.94,2
720575940633728173,720575940629833003,0.94,3
720575940627806616,720575940626433881,0.94,4
720575940625750098,720575940631058908,0.94,2
720575940621691745,720575940632008109,0.94,2
720575940621315604,720575940624200427,0.94,2
720575940635422560,720575940634358483,0.94,1
720575940635087246,720575940630312130,0.94,2
720575940632058179,720575940631821911,0.94,1
720575940621063277,720575940629433755,0.94,3
720575940626653194,720575940609293660,0.94,4
720575940613732049,720575940636044143,0.94,4
720575940616169578,720575940621316443,0.94,5
720575940636380649,720575940624694601,0.94,2
720575940616202838,720575940610697826,0.94,5
720575940609836811,720575940617727069,0.94,3
720575940609836811,720575940613268709,0.94,2
720575940628513542,720575940619962417,0.94,1
720575940622070554,720575940633168711,0.94,6
720575940608120587,720575940633455968,0.94,5
720575940608120587,720575940623875592,0.94,4
720575940622070554,720575940636923108,0.94,7
720575940630644727,720575940631963991,0.94,9
720575940614695464,720575940618330041,0.94,1
720575940614979634,720575940634539700,0.94,4
720575940614979634,720575940639227224,0.94,3
720575940619487425,720575940634140883,0.94,3
720575940615274914,720575940610792290,0.94,4
720575940615274914,720575940618636086,0.94,3
720575940618682658,720575940634334559,0.94,4
720575940633780505,720575940613803757,0.94,1
720575940639482275,720575940615760569,0.94,1
720575940618782800,720575940627341736,0.94,1
720575940625876742,720575940614815199,0.94,5
720575940627371834,720575940634949311,0.94,4
720575940639124029,720575940634698079,0.94,10
720575940623579063,720575940615732710,0.94,10
720575940623579063,720575940617338196,0.94,9
720575940635090533,720575940615668441,0.94,1
720575940624527340,720575940640834211,0.94,1
720575940628977920,720575940617745181,0.94,2
720575940614296210,720575940610334840,0.94,1
720575940610936878,720575940630809039,0.94,3
720575940624430572,720575940619130653,0.94,2
720575940622517956,720575940637648485,0.94,4
720575940627796996,720575940626210125,0.94,1
720575940608971221,720575940631394678,0.94,2
720575940619572529,720575940619332944,0.94,4
720575940629350782,720575940627253604,0.94,1
720575940611846520,720575940633903897,0.94,6
720575940627245585,720575940642602203,0.94,2
720575940643120525,720575940611152867,0.94,6
720575940643120525,720575940636611576,0.94,5
720575940619377334,720575940622839834,0.94,1
720575940624820938,720575940640179790,0.94,3
720575940629900032,720575940615778610,0.94,3
720575940638403928,720575940615429118,0.94,4
720575940633518431,720575940629943851,0.94,2
720575940631721017,720575940629562618,0.94,2
720575940619487425,720575940622515895,0.94,4
720575940630571052,720575940610465905,0.94,5
720575940630571052,720575940608713993,0.94,4
720575940605617324,720575940623746282,0.94,1
720575940652115446,720575940639040858,0.94,6
720575940615217258,720575940620402085,0.94,2
720575940636162143,720575940626168762,0.94,1
720575940627899751,720575940624126537,0.94,2
720575940625003045,720575940608028740,0.94,1
720575940639267903,720575940627099338,0.94,4
720575940620566613,720575940617606329,0.94,1
720575940608509451,720575940636029503,0.94,5
720575940630293308,720575940633897698,0.94,1
720575940612772077,720575940640178640,0.94,3
720575940619648116,720575940631648337,0.94,3
720575940608362162,720575940623146266,0.94,3
720575940646076695,720575940613073901,0.94,1
720575940628192220,720575940628992567,0.94,4
720575940628192220,720575940626956008,0.94,3
720575940631906123,720575940607221961,0.94,4
720575940613261810,720575940624769767,0.94,4
720575940613061082,720575940607118025,0.94,1
720575940628215784,720575940606696382,0.94,1
720575940628617734,720575940605477041,0.94,1
720575940632929336,720575940635665259,0.94,1
720575940620793584,720575940621696747,0.94,2
720575940620793584,720575940631592223,0.94,1
720575940613392101,720575940626979621,0.94,2
720575940623617973,720575940615290279,0.94,10
720575940623617973,720575940619896656,0.94,9
720575940623617973,720575940637370175,0.94,8
720575940623617973,720575940624214798,0.94,7
720575940653695905,720575940622516720,0.94,2
720575940632309708,720575940634318748,0.94,2
720575940628983887,720575940624258857,0.94,5
720575940630973125,720575940622168052,0.94,1
720575940621019674,720575940630715203,0.94,5
720575940611963346,720575940640205952,0.94,2
720575940628795413,720575940612474026,0.94,1
720575940623384831,720575940631582283,0.94,1
720575940622864297,720575940617970260,0.94,1
720575940644488727,720575940628360723,0.94,1
720575940604584416,720575940614434302,0.94,2
720575940621226484,720575940605187970,0.94,3
720575940638385716,720575940634790648,0.94,2
720575940652670966,720575940640803928,0.94,1
720575940619250334,720575940642535328,0.94,5
720575940620731608,720575940654310049,0.94,1
720575940621111734,720575940650033910,0.94,1
720575940618160438,720575940618203707,0.94,4
720575940625301799,720575940616312898,0.94,1
720575940617910411,720575940638111716,0.94,1
720575940631906123,720575940620666544,0.94,3
720575940630455100,720575940609171395,0.94,5
720575940630836305,720575940621800798,0.94,1
720575940624919881,720575940618896709,0.94,4
720575940623790058,720575940624108216,0.94,1
720575940626005586,720575940620763584,0.94,2
720575940629273913,720575940631617347,0.94,6
720575940630233404,720575940640696539,0.94,5
720575940620145903,720575940630949071,0.94,2
720575940622636272,720575940626639432,0.94,1
720575940618680354,720575940617524283,0.94,2
720575940627220922,720575940621788125,0.94,1
720575940642386395,720575940614648318,0.94,1
720575940622203350,720575940610411726,0.94,5
720575940616274619,720575940622839786,0.94,6
720575940619453861,720575940624774473,0.94,6
720575940619453861,720575940616547999,0.94,5
720575940624823527,720575940630026855,0.94,1
720575940638488666,720575940635768056,0.94,1
720575940630233404,720575940609673369,0.94,4
720575940630695243,720575940627130600,0.94,2
720575940630006910,720575940620240945,0.94,1
720575940639273535,720575940615721845,0.94,2
720575940617317277,720575940642949576,0.94,2
720575940618286420,720575940623935588,0.94,1
720575940623464925,720575940633497548,0.94,1
720575940604396209,720575940620445062,0.94,1
720575940602337504,720575940620271636,0.94,1
720575940629005467,720575940629192975,0.94,2
720575940617381681,720575940614373799,0.94,1
720575940628155868,720575940619029451,0.94,1
720575940614892967,720575940627076964,0.94,1
720575940646180228,720575940633656546,0.94,2
720575940605474528,720575940633801261,0.94,1
720575940623524819,720575940632946477,0.94,1
720575940627978152,720575940615590361,0.94,1
720575940627851592,720575940623270122,0.94,1
720575940615101747,720575940629901368,0.94,7
720575940615101747,720575940619770608,0.94,6
720575940620739566,720575940621977950,0.94,1
720575940631446855,720575940628682345,0.94,9
720575940629234427,720575940620065901,0.94,1
720575940616629051,720575940620034462,0.94,4
720575940631924072,720575940612159411,0.94,1
720575940619453861,720575940631525090,0.94,7
720575940633949613,720575940623672653,0.94,2
720575940617013554,720575940644744864,0.94,7
720575940617013554,720575940625672997,0.94,6
720575940621244325,720575940634578844,0.94,1
720575940623193549,720575940628236169,0.94,2
720575940604786720,720575940633402991,0.94,1
720575940619453861,720575940630797430,0.94,4
720575940629486124,720575940623144080,0.94,2
720575940625274928,720575940640885712,0.94,3
720575940620870465,720575940613290663,0.94,1
720575940629151614,720575940630927104,0.94,1
720575940621585903,720575940628098203,0.94,3
720575940609479689,720575940622656536,0.94,1
720575940622448589,720575940603751857,0.94,5
720575940620620982,720575940604553504,0.94,2
720575940620620982,720575940631149532,0.94,1
720575940610533582,720575940611460826,0.94,1
720575940613481330,720575940623528595,0.94,1
720575940631650066,720575940617620509,0.94,3
720575940632861011,720575940623415236,0.94,1
720575940643941832,720575940624987175,0.94,6
720575940620778587,720575940607284489,0.94,2
720575940619058334,720575940636104767,0.94,4
720575940633949613,720575940612603289,0.94,3
720575940631003254,720575940640863440,0.94,5
720575940631003254,720575940609438165,0.94,4
720575940627193619,720575940634838172,0.94,1
720575940624347322,720575940643607604,0.94,1
720575940620952865,720575940623585255,0.94,7
720575940620798293,720575940630252604,0.94,1
720575940628087913,720575940621485138,0.94,3
720575940623021043,720575940611481954,0.94,1
720575940607621980,720575940620536589,0.94,1
720575940612896113,720575940633705636,0.94,2
720575940626136834,720575940620718318,0.94,1
720575940612488341,720575940641812699,0.94,5
720575940620418401,720575940631614924,0.94,2
720575940615770229,720575940638978793,0.94,6
720575940615770229,720575940616884225,0.94,5
720575940604458668,720575940621640150,0.94,7
720575940630609090,720575940623259772,0.94,4
720575940624268692,720575940621677761,0.94,1
720575940632903737,720575940626012072,0.94,6
720575940625557893,720575940632388370,0.94,6
720575940625557893,720575940630091320,0.94,5
720575940613602797,720575940620181077,0.94,3
720575940628333788,720575940620070827,0.94,1
720575940621298597,720575940622859305,0.94,1
720575940626230928,720575940622055521,0.94,2
720575940631545960,720575940640133083,0.94,2
720575940627812168,720575940623546549,0.94,5
720575940616577307,720575940641254784,0.94,3
720575940616577307,720575940616076191,0.94,2
720575940625119625,720575940625959667,0.94,3
720575940645713443,720575940605698080,0.94,3
720575940645067316,720575940643828168,0.94,2
720575940619294964,720575940632404555,0.94,1
720575940626571602,720575940630928715,0.94,2
720575940622525192,720575940639588184,0.94,2
720575940631642937,720575940630745148,0.94,4
720575940611292622,720575940640908707,0.94,10
720575940618293720,720575940620285400,0.94,1
720575940618229150,720575940623961101,0.94,2
720575940615943313,720575940644968302,0.94,1
720575940634440858,720575940627223140,0.94,1
720575940622713929,720575940615920453,0.94,4
720575940607551701,720575940616744059,0.94,2
720575940626982165,720575940616026939,0.94,2
720575940628761160,720575940629353788,0.94,3
720575940622138573,720575940610704994,0.94,6
720575940623729928,720575940623547981,0.94,1
720575940623324650,720575940610967506,0.94,1
720575940606573600,720575940622480408,0.94,3
720575940631466783,720575940626549009,0.94,1
720575940615954363,720575940626001848,0.94,1
720575940615863638,720575940611085425,0.94,2
720575940622713929,720575940616047249,0.94,5
720575940612812434,720575940618510265,0.94,1
720575940632853805,720575940620717551,0.94,1
720575940611562675,720575940623044103,0.94,3
720575940640971995,720575940621688414,0.94,8
720575940640971995,720575940639440885,0.94,7
720575940615111611,720575940626376478,0.94,1
720575940610397619,720575940628030567,0.94,4
720575940614061539,720575940633878995,0.94,1
720575940644749984,720575940644162760,0.94,1
720575940613290922,720575940611700942,0.94,1
720575940635028591,720575940631328104,0.94,10
720575940628789525,720575940628908548,0.94,6
720575940620719380,720575940630625406,0.94,1
720575940626216168,720575940614175742,0.94,2
720575940640585936,720575940631270954,0.94,3
720575940621018790,720575940627350799,0.94,3
720575940618520118,720575940628595221,0.94,1
720575940618283293,720575940635270495,0.94,1
720575940623277270,720575940633900461,0.94,5
720575940623277270,720575940629671696,0.94,4
720575940620170119,720575940640175731,0.94,1
720575940610106834,720575940632994274,0.94,1
720575940618685248,720575940629678124,0.94,1
720575940631054648,720575940627465478,0.94,3
720575940614337703,720575940635082943,0.94,1
720575940651737590,720575940626395166,0.94,2
720575940624911548,720575940637803891,0.94,10
720575940624911548,720575940631721785,0.94,9
720575940612827634,720575940637737449,0.94,1
720575940615863638,720575940619060589,0.94,3
720575940628370119,720575940642442184,0.94,1
720575940624755742,720575940616440537,0.94,3
720575940616875532,720575940617066560,0.94,1
720575940646542446,720575940631189817,0.94,4
720575940646542446,720575940633528801,0.94,3
720575940632975789,720575940632129848,0.94,1
720575940631984963,720575940624260755,0.94,1
720575940616562150,720575940630204155,0.94,1
720575940636528959,720575940614393250,0.94,1
720575940631321704,720575940627713813,0.94,9
720575940631321704,720575940607256259,0.94,8
720575940621329328,720575940610404581,0.94,4
720575940645308196,720575940622485981,0.94,3
720575940639332480,720575940623641880,0.94,4
720575940641306765,720575940620718040,0.94,2
720575940631642937,720575940631270954,0.94,3
720575940624020173,720575940614492397,0.94,1
720575940640803928,720575940605722814,0.94,2
720575940605119776,720575940632095628,0.94,1
720575940621029255,720575940616912267,0.94,2
720575940624126389,720575940629614953,0.94,1
720575940604723424,720575940627225987,0.94,2
720575940604723424,720575940620582747,0.94,1
720575940611725738,720575940638403928,0.94,1
720575940626311882,720575940634555488,0.94,1
720575940631904045,720575940623491369,0.94,2
720575940614432918,720575940623840392,0.94,3
720575940614403178,720575940604372070,0.94,3
720575940619706827,720575940620636587,0.94,1
720575940631321704,720575940627035388,0.94,10
720575940624918932,720575940612472231,0.94,1
720575940623433181,720575940624789833,0.94,2
720575940624080920,720575940630778746,0.94,3
720575940626367625,720575940611988686,0.94,1
720575940621256384,720575940622791364,0.94,4
720575940625416084,720575940613151129,0.94,1
720575940623605286,720575940629147471,0.94,3
720575940620908224,720575940605757984,0.94,2
720575940630796115,720575940625525740,0.94,6
720575940614432918,720575940637369909,0.94,4
720575940627928911,720575940621174337,0.94,3
720575940628582929,720575940623862015,0.94,5
720575940632251532,720575940641241307,0.94,2
720575940623789804,720575940627829586,0.94,1
720575940621376577,720575940614571304,0.94,1
720575940618756893,720575940631902568,0.94,1
720575940623457031,720575940633147556,0.94,1
720575940627263375,720575940628164612,0.94,5
720575940615621266,720575940621380011,0.94,4
720575940613676202,720575940647703348,0.94,2
720575940622921827,720575940622321110,0.94,3
720575940622246538,720575940612991973,0.94,2
720575940618739136,720575940632262760,0.94,1
720575940624823683,720575940638088262,0.94,5
720575940634194783,720575940632807193,0.94,1
720575940640244533,720575940613408552,0.94,1
720575940610340420,720575940620884304,0.94,1
720575940624382695,720575940638175558,0.94,7
720575940612284389,720575940636488110,0.94,3
720575940607896265,720575940636420976,0.94,2
720575940624445734,720575940617024306,0.94,2
720575940626843194,720575940626993694,0.94,6
720575940626252053,720575940622175913,0.94,3
720575940624023188,720575940618229051,0.94,6
720575940630248748,720575940615833706,0.94,1
720575940628349522,720575940612975085,0.94,2
720575940618720635,720575940608227118,0.94,5
720575940618720635,720575940632742225,0.94,4
720575940615575007,720575940619661551,0.94,3
720575940623910157,720575940621013231,0.94,3
720575940629921067,720575940640133941,0.94,3
720575940610530606,720575940630149829,0.94,9
720575940636118452,720575940630799042,0.94,1
720575940627668245,720575940619600449,0.94,2
720575940624571116,720575940618295454,0.94,4
720575940616127931,720575940624406664,0.94,6
720575940628582929,720575940633152420,0.94,4
720575940620369517,720575940612019683,0.94,2
720575940638483389,720575940623381956,0.94,3
720575940616762585,720575940619662539,0.94,7
720575940653330678,720575940630941994,0.94,10
720575940613900178,720575940611206514,0.94,1
720575940625977392,720575940627890490,0.94,1
720575940622268597,720575940617943380,0.94,3
720575940624953700,720575940613569745,0.94,1
720575940619965643,720575940621461673,0.94,1
720575940613816726,720575940620909933,0.94,4
720575940613816726,720575940629674460,0.94,3
720575940617671124,720575940620544239,0.94,1
720575940635111449,720575940647674676,0.94,2
720575940624626154,720575940616791709,0.94,1
720575940614544680,720575940621771041,0.94,1
720575940615351995,720575940628994127,0.94,2
720575940623764967,720575940636593550,0.94,3
720575940646927924,720575940625134571,0.94,1
720575940630248748,720575940640353333,0.94,2
720575940625696601,720575940639206077,0.94,1
720575940625815700,720575940630221354,0.94,1
720575940634301852,720575940630492714,0.94,6
720575940627997592,720575940627837713,0.94,1
720575940627997592,720575940615001450,0.94,3
720575940619329957,720575940642666971,0.94,3
720575940632176045,720575940618035249,0.94,5
720575940611735514,720575940626486302,0.94,3
720575940611193042,720575940626630693,0.94,2
720575940611193042,720575940629008636,0.94,1
720575940632176045,720575940630059520,0.94,4
720575940638911360,720575940619046469,0.94,2
720575940631958339,720575940613065130,0.94,1
720575940640926627,720575940626780222,0.94,5
720575940612635117,720575940621869488,0.94,2
720575940632162883,720575940626898038,0.94,1
720575940631779532,720575940616799035,0.94,3
720575940619363700,720575940621538998,0.94,1
720575940627826206,720575940631619921,0.94,6
720575940627826206,720575940634762394,0.94,5
720575940625875504,720575940616171882,0.94,4
720575940616390261,720575940640889051,0.94,8
720575940639608441,720575940629958479,0.94,2
720575940634220639,720575940621775130,0.94,4
720575940619434712,720575940622577546,0.94,6
720575940624077336,720575940614445983,0.94,2
720575940624077336,720575940606018690,0.94,1
720575940610530606,720575940630950351,0.94,10
720575940639296846,720575940612577393,0.94,1
720575940641278965,720575940640796045,0.94,4
720575940624352318,720575940619076918,0.94,1
720575940632826472,720575940637526190,0.94,2
720575940607508146,720575940615363039,0.94,2
720575940620246187,720575940629216497,0.94,1
720575940639193577,720575940629960527,0.94,3
720575940613471205,720575940612748003,0.94,2
720575940606608230,720575940631342073,0.94,10
720575940630619258,720575940633525985,0.94,1
720575940627311106,720575940615583647,0.94,3
720575940613439230,720575940630244367,0.94,1
720575940627776506,720575940614047890,0.94,2
720575940637293687,720575940621052848,0.94,4
720575940624930999,720575940611780465,0.94,1
720575940630754221,720575940625212965,0.94,1
720575940625249618,720575940617787293,0.94,2
720575940617197057,720575940623076074,0.94,2
720575940626883816,720575940620058537,0.94,5
720575940627997592,720575940609836811,0.94,2
720575940610484906,720575940617389908,0.94,2
720575940619754861,720575940642040821,0.94,5
720575940638429786,720575940609801227,0.94,5
720575940638429786,720575940629652555,0.94,4
720575940626305357,720575940618179867,0.94,1
720575940622478349,720575940613423870,0.94,1
720575940640926627,720575940620260980,0.94,6
720575940622934742,720575940618623572,0.94,2
720575940627887354,720575940625444075,0.94,4
720575940627525634,720575940642403573,0.94,1
720575940630374219,720575940627847752,0.94,5
720575940638214461,720575940609944418,0.94,6
720575940618522397,720575940617530717,0.94,1
720575940619131038,720575940634707819,0.94,2
720575940645958196,720575940612153842,0.94,1
720575940635933688,720575940615028143,0.94,1
720575940612668821,720575940609327555,0.94,4
720575940612668821,720575940613558225,0.94,3
720575940629287484,720575940638709632,0.94,5
720575940623734003,720575940624033516,0.94,1
720575940607508146,720575940618068409,0.94,3
720575940625043179,720575940623131817,0.94,1
720575940631248940,720575940624537578,0.94,2
720575940626034777,720575940618331038,0.94,1
720575940622744048,720575940621132894,0.94,1
720575940626489744,720575940618714235,0.94,1
720575940618210075,720575940632072147,0.94,1
720575940614298474,720575940617965878,0.94,3
720575940612106098,720575940622926412,0.94,2
720575940626006200,720575940626972056,0.94,5
720575940624155433,720575940628844048,0.94,1
720575940619960478,720575940628508657,0.94,2
720575940623746023,720575940604479660,0.94,1
720575940652333814,720575940626295300,0.94,1
720575940637689006,720575940610106692,0.94,1
720575940647977524,720575940627083397,0.94,2
720575940624697272,720575940620726181,0.94,2
720575940627961911,720575940617077249,0.94,1
720575940603266592,720575940631924584,0.94,1
720575940624882106,720575940627172943,0.94,1
720575940638214461,720575940611724517,0.94,5
720575940638214461,720575940631347242,0.94,4
720575940627884104,720575940618115229,0.94,2
720575940640835235,720575940632833347,0.94,1
720575940654890145,720575940623884012,0.94,1
720575940620519339,720575940629144987,0.94,1
720575940612277090,720575940611843754,0.94,2
720575940613007474,720575940634629216,0.94,2
720575940617643072,720575940615394719,0.94,6
720575940627039577,720575940634483552,0.94,1
720575940620585942,720575940627833347,0.94,1
720575940613007474,720575940613244018,0.94,1
720575940612574435,720575940621345012,0.94,3
720575940625733351,720575940619571009,0.94,7
720575940625733351,720575940620100884,0.94,6
720575940626083428,720575940622719770,0.94,1
720575940611223906,720575940607162754,0.94,1
720575940620822151,720575940627639610,0.94,2
720575940627357969,720575940635330204,0.94,6
720575940627357969,720575940618157110,0.94,5
720575940628093512,720575940623684021,0.94,2
720575940622255905,720575940623900003,0.94,1
720575940615164881,720575940656081825,0.94,1
720575940636868983,720575940618156381,0.94,6
720575940622981414,720575940616172650,0.94,1
720575940637625434,720575940617918950,0.94,1
720575940632521056,720575940624741965,0.94,1
720575940620451008,720575940645534574,0.94,1
720575940614718570,720575940627906033,0.94,1
720575940633183628,720575940626220925,0.94,4
720575940629711610,720575940621724326,0.94,1
720575940626002469,720575940616894045,0.94,2
720575940622292257,720575940624039655,0.94,4
720575940618056731,720575940622561816,0.94,1
720575940627725401,720575940626899817,0.94,1
720575940617769851,720575940611296790,0.94,5
720575940623891943,720575940611772514,0.94,2
720575940622344472,720575940604813233,0.94,2
720575940645010286,720575940613099493,0.94,2
720575940617643072,720575940623948546,0.94,7
720575940627794449,720575940616038806,0.94,1
720575940632521056,720575940630506358,0.94,2
720575940626012208,720575940630101626,0.94,1
720575940608554052,720575940628954954,0.94,1
720575940643594519,720575940628038808,0.94,2
720575940621326529,720575940619696731,0.94,8
720575940626818332,720575940615585954,0.94,1
720575940635644783,720575940620353148,0.94,1
720575940627847752,720575940608140380,0.94,6
720575940628294641,720575940644160968,0.94,1
720575940652846326,720575940622203049,0.94,4
720575940652846326,720575940640334976,0.94,3
720575940652846326,720575940629369703,0.94,2
720575940618713003,720575940613598887,0.94,1
720575940658442625,720575940612603289,0.94,1
720575940637482638,720575940632200017,0.94,4
720575940630349074,720575940623501968,0.94,1
720575940634975900,720575940631316498,0.94,1
720575940632727999,720575940629715305,0.94,2
